date,weather,market,weather_lag_1,weather_lag_2,market_lag_1,market_lag_2,rolling_corr
2024-01-31,1,0.007681767982063633,1.0,1.0,0.003051200340923209,0.004448838575231746,-0.20664430636422598
2024-02-01,1,0.009043730844817705,1.0,1.0,0.007681767982063633,0.003051200340923209,-0.24340171023417895
2024-02-02,1,0.009708985121870397,1.0,1.0,0.009043730844817705,0.007681767982063633,-0.16946114588871888
2024-02-05,1,0.009856072334346048,1.0,1.0,0.009708985121870397,0.009043730844817705,-0.1488101013748344
2024-02-06,1,0.009814004248217207,1.0,1.0,0.009856072334346048,0.009708985121870397,-0.13778488173461143
2024-02-07,1,0.009883192216656227,1.0,1.0,0.009814004248217207,0.009856072334346048,-0.1097386656568313
2024-02-08,1,0.009842114171547922,1.0,1.0,0.009883192216656227,0.009814004248217207,-0.04210303803148365
2024-02-09,0,0.005670151927983676,1.0,1.0,0.009842114171547922,0.009883192216656227,0.02800719318139258
2024-02-12,1,0.00505724210019313,0.0,1.0,0.005670151927983676,0.009842114171547922,0.053847978764559455
2024-02-13,1,0.007123560650909267,1.0,0.0,0.00505724210019313,0.005670151927983676,0.10290642509909173
2024-02-14,1,0.007812957810115208,1.0,1.0,0.007123560650909267,0.00505724210019313,0.12453157977637526
2024-02-15,1,0.007970612728833384,1.0,1.0,0.007812957810115208,0.007123560650909267,0.15526378857125253
2024-02-16,1,0.007844006344983227,1.0,1.0,0.007970612728833384,0.007812957810115208,0.18911891441819864
2024-02-20,1,0.00819582015685014,1.0,1.0,0.007844006344983227,0.007970612728833384,0.236843508219914
2024-02-21,1,0.007781393539851398,1.0,1.0,0.00819582015685014,0.007844006344983227,0.24065177169243332
2024-02-22,1,0.011505553366283722,1.0,1.0,0.007781393539851398,0.00819582015685014,0.2520484162690023
2024-02-23,1,0.009363126788480941,1.0,1.0,0.011505553366283722,0.007781393539851398,0.30002166515434137
2024-02-26,1,0.009375642109616323,1.0,1.0,0.009363126788480941,0.011505553366283722,0.3370235326727476
2024-02-27,0,0.009223477194863314,1.0,1.0,0.009375642109616323,0.009363126788480941,0.22658491653709376
2024-02-28,0,0.008942874111889158,0.0,1.0,0.009223477194863314,0.009375642109616323,0.16348850434234855
2024-02-29,1,0.00828049701283992,0.0,0.0,0.008942874111889158,0.009223477194863314,0.17570045529523812
2024-03-01,1,0.008374103096090928,1.0,0.0,0.00828049701283992,0.008942874111889158,0.20566647772914598
2024-03-04,0,0.004129524130462599,1.0,1.0,0.008374103096090928,0.00828049701283992,0.3098931779859468
2024-03-05,0,0.006003933581152606,0.0,1.0,0.004129524130462599,0.008374103096090928,0.3508367125725696
2024-03-06,0,0.006080077321860268,0.0,0.0,0.006003933581152606,0.004129524130462599,0.38881151551263593
2024-03-07,0,0.007038154817579099,0.0,0.0,0.006080077321860268,0.006003933581152606,0.405185477253218
2024-03-08,0,0.007696941678763991,0.0,0.0,0.007038154817579099,0.006080077321860268,0.3626694843089768
2024-03-11,0,0.007562513781216588,0.0,0.0,0.007696941678763991,0.007038154817579099,0.30059473379237595
2024-03-12,0,0.008154929689557347,0.0,0.0,0.007562513781216588,0.007696941678763991,0.3434389446898711
2024-03-13,0,0.008193602994751926,0.0,0.0,0.008154929689557347,0.007562513781216588,0.4584907971619342
2024-03-14,0,0.0068933022396054505,0.0,0.0,0.008193602994751926,0.008154929689557347,0.4855574726626615
2024-03-15,0,0.007400032219247121,0.0,0.0,0.0068933022396054505,0.008193602994751926,0.4804497627983697
2024-03-18,0,0.00662030106295002,0.0,0.0,0.007400032219247121,0.0068933022396054505,0.47945203518744095
2024-03-19,1,0.0062713701608700725,0.0,0.0,0.00662030106295002,0.007400032219247121,0.41254522130670956
2024-03-20,0,0.006693236839883515,1.0,0.0,0.0062713701608700725,0.00662030106295002,0.40109628334475655
2024-03-21,1,0.005657622575841124,0.0,1.0,0.006693236839883515,0.0062713701608700725,0.311545348674432
2024-03-22,1,0.005602987813728457,1.0,0.0,0.005657622575841124,0.006693236839883515,0.2214529123127991
2024-03-25,1,0.005629491983938045,1.0,1.0,0.005602987813728457,0.005657622575841124,0.1427109365842296
2024-03-26,0,0.004833270155066681,1.0,1.0,0.005629491983938045,0.005602987813728457,0.25059946965105206
2024-03-27,0,0.005209524059936911,0.0,1.0,0.004833270155066681,0.005629491983938045,0.2935974629791166
2024-03-28,0,0.005067069629474413,0.0,0.0,0.005209524059936911,0.004833270155066681,0.31665603794602964
2024-04-01,0,0.0042314718954597355,0.0,0.0,0.005067069629474413,0.005209524059936911,0.3360176864234523
2024-04-02,0,0.004912526968209768,0.0,0.0,0.0042314718954597355,0.005067069629474413,0.34805283380689767
2024-04-03,0,0.004965737206938308,0.0,0.0,0.004912526968209768,0.0042314718954597355,0.34726374719354364
2024-04-04,0,0.006672514867521598,0.0,0.0,0.004965737206938308,0.004912526968209768,0.33672835956181824
2024-04-05,0,0.008253218773353244,0.0,0.0,0.006672514867521598,0.004965737206938308,0.21128113847232352
2024-04-08,0,0.007344647518309331,0.0,0.0,0.008253218773353244,0.006672514867521598,0.1186056679081891
2024-04-09,0,0.007363243182807286,0.0,0.0,0.007344647518309331,0.008253218773353244,-0.0026506029872001165
2024-04-10,0,0.008011063496660623,0.0,0.0,0.007363243182807286,0.007344647518309331,0.012358898906974863
2024-04-11,0,0.008400788919854641,0.0,0.0,0.008011063496660623,0.007363243182807286,0.01953769128710149
2024-04-12,0,0.009951287231157539,0.0,0.0,0.008400788919854641,0.008011063496660623,-0.10577439576757801
2024-04-15,0,0.009899727516168952,0.0,0.0,0.009951287231157539,0.008400788919854641,-0.2361780342523697
2024-04-16,0,0.007985851884751068,0.0,0.0,0.009899727516168952,0.009951287231157539,-0.2813787295253352
2024-04-17,0,0.00781100217111228,0.0,0.0,0.007985851884751068,0.009899727516168952,-0.29734167208953155
2024-04-18,0,0.007421126471525141,0.0,0.0,0.00781100217111228,0.007985851884751068,-0.31055973953975724
2024-04-19,0,0.007363822637704106,0.0,0.0,0.007421126471525141,0.00781100217111228,-0.31308356093413603
2024-04-22,0,0.007744572272876617,0.0,0.0,0.007363822637704106,0.007421126471525141,-0.31332814818012106
2024-04-23,0,0.008836230404232221,0.0,0.0,0.007744572272876617,0.007363822637704106,-0.31692917122558995
2024-04-24,0,0.007505896165011065,0.0,0.0,0.008836230404232221,0.007744572272876617,-0.31387563043083555
